,AGUASCALIENTES,BAJA CALIFORNIA,BAJA CALIFORNIA SUR,CAMPECHE,CHIAPAS,CHIHUAHUA,DISTRITO FEDERAL,COAHUILA,COLIMA,DURANGO,GUANAJUATO,GUERRERO,HIDALGO,JALISCO,MEXICO,MICHOACAN,MORELOS,NAYARIT,NUEVO LEON,OAXACA,PUEBLA,QUERETARO,QUINTANA ROO,SAN LUIS POTOSI,SINALOA,SONORA,TABASCO,TAMAULIPAS,TLAXCALA,VERACRUZ,YUCATAN,ZACATECAS,Nacional
12-11-2021,1,23,0,1,0,8,4,5,1,1,9,1,2,6,9,5,3,0,4,3,2,5,0,3,2,4,2,1,0,6,2,1,144.34285261321602
13-11-2021,3,14,2,1,1,8,3,9,0,2,10,1,4,8,10,4,1,3,10,4,2,1,2,3,6,10,7,6,0,3,5,3,142.23593203172808
14-11-2021,2,29,0,0,2,6,8,3,1,3,11,4,5,6,8,4,0,0,2,2,3,3,2,4,1,9,1,2,1,6,7,1,140.21690234959925
15-11-2021,1,25,2,0,0,9,6,11,0,1,15,6,2,9,11,2,1,0,6,0,3,4,1,4,3,12,1,1,2,6,5,0,138.49125952884114
16-11-2021,2,33,2,1,0,9,7,11,0,4,19,0,3,7,5,4,4,1,9,2,3,2,0,4,3,8,2,5,0,1,3,0,137.93202584196902
17-11-2021,2,20,1,1,0,13,6,4,1,2,14,3,2,7,7,4,0,1,5,3,0,2,0,4,3,10,0,4,0,4,4,2,137.46770238255246
18-11-2021,2,14,1,0,1,10,8,4,1,1,18,3,5,4,10,0,2,2,7,5,2,0,1,1,2,10,1,1,0,3,7,0,137.17533012264528
19-11-2021,3,18,2,1,0,9,5,6,0,1,17,1,2,8,13,2,1,0,8,2,2,2,2,3,3,5,1,1,0,3,4,0,136.06737307727948
20-11-2021,2,25,0,1,1,12,5,15,0,4,12,3,2,5,7,0,2,1,4,1,7,3,0,2,2,5,2,4,2,2,6,3,134.70607314357744
21-11-2021,0,20,0,0,1,7,6,9,0,2,15,2,0,4,5,4,1,2,13,4,3,3,1,2,6,13,0,1,2,4,4,1,133.06135734552834
22-11-2021,3,32,0,1,0,4,4,5,1,2,15,0,2,6,6,1,0,0,10,3,8,5,3,6,0,14,2,2,1,5,2,0,132.2717611812077
23-11-2021,2,17,0,0,0,16,6,10,1,5,8,1,3,8,9,5,0,0,5,3,3,2,0,3,3,12,1,5,0,2,3,0,131.63823095976105
24-11-2021,3,23,2,1,0,16,4,9,0,2,8,0,3,4,6,5,2,2,4,1,3,4,0,3,0,7,2,3,0,9,2,3,131.49537284049345
25-11-2021,0,12,1,1,0,13,5,10,1,2,5,2,2,9,5,4,1,0,4,3,3,1,0,5,2,13,1,1,0,4,7,0,131.88941764039862
26-11-2021,3,25,0,0,1,10,8,11,0,4,11,2,2,5,8,3,2,0,4,3,5,2,1,1,1,8,0,1,2,2,3,0,132.579454198599
27-11-2021,5,19,1,0,0,7,8,7,0,4,15,6,1,9,4,4,2,1,7,1,5,0,1,3,4,8,1,2,1,1,1,2,133.53253334014667
28-11-2021,2,31,5,0,0,9,1,15,0,4,11,0,2,5,6,3,1,1,5,2,4,2,0,2,1,17,2,2,1,0,3,1,132.6840064180035
29-11-2021,2,19,0,1,0,11,7,7,0,2,14,2,0,5,12,1,0,0,3,3,2,1,0,4,2,10,3,2,1,6,2,0,131.8489793383806
30-11-2021,0,22,2,2,0,15,5,7,1,4,11,1,2,2,11,3,1,1,8,1,3,1,1,5,5,2,2,2,0,5,9,2,130.52846070397177
01-12-2021,3,32,0,1,0,12,8,13,0,3,11,3,2,6,13,4,1,0,5,3,5,3,1,6,0,16,2,1,0,3,3,0,130.5798455358846
02-12-2021,2,22,1,1,0,14,1,7,0,1,11,1,1,1,7,0,0,0,6,2,3,5,1,3,0,9,4,4,1,2,2,3,131.1823463173669
03-12-2021,2,25,0,1,1,13,6,13,0,4,8,5,2,6,6,5,0,1,2,3,4,3,1,2,3,11,1,3,1,2,3,2,131.983432765321
04-12-2021,1,25,1,0,0,6,3,9,0,1,10,0,0,6,9,3,0,1,5,1,1,1,1,1,2,13,1,2,0,2,0,3,132.3788364118626
05-12-2021,2,22,0,0,0,21,6,7,0,0,9,1,0,8,10,3,1,1,6,0,5,1,1,2,3,12,0,1,0,4,0,1,131.93171731057149
06-12-2021,4,27,1,1,1,10,5,10,0,3,18,2,2,8,4,2,1,0,3,2,5,2,1,2,4,12,2,5,0,4,2,1,130.6651929217421
07-12-2021,1,25,0,1,1,17,3,9,1,2,11,0,0,5,6,2,1,0,6,0,3,1,1,7,3,17,0,4,0,1,3,0,129.47568703136767
08-12-2021,5,31,1,1,2,15,10,0,0,2,12,0,5,3,7,0,0,1,6,0,3,0,1,5,4,16,1,2,0,3,4,3,128.2238005149359
09-12-2021,3,35,1,0,2,18,3,4,3,3,7,0,3,6,5,2,0,1,4,2,1,1,2,1,1,19,2,2,0,4,1,0,127.66760653391486
10-12-2021,0,20,0,1,0,14,2,7,0,3,8,2,1,3,9,1,1,0,4,3,5,0,1,5,4,16,0,1,1,1,0,1,126.94422512740884
11-12-2021,3,27,3,0,1,20,5,6,0,2,11,0,1,3,5,1,3,0,6,0,2,0,0,3,0,18,1,1,0,3,2,2,125.78397817508805
12-12-2021,1,27,0,0,0,15,3,5,0,5,12,2,1,3,4,2,0,0,2,1,2,0,0,4,3,15,2,2,0,2,2,0,124.58839753645604
13-12-2021,4,23,0,0,0,14,10,3,0,3,12,1,1,2,9,0,1,1,2,4,5,2,0,3,3,15,1,5,0,1,0,1,123.17224094373735
14-12-2021,3,22,0,0,0,21,4,7,0,3,13,0,2,8,8,2,0,0,7,0,1,2,0,5,2,14,1,2,0,1,1,0,122.24964880588203
15-12-2021,1,26,0,0,1,12,2,11,0,2,9,1,0,5,4,0,0,2,5,0,3,2,0,8,2,14,0,6,0,3,1,4,120.82962278061831
16-12-2021,3,22,0,0,0,16,4,11,0,2,11,0,3,3,7,0,0,1,6,1,4,4,0,1,1,10,0,3,0,0,3,3,119.80962904395953
17-12-2021,6,18,2,1,0,19,7,6,0,2,6,0,1,1,4,1,1,0,3,1,4,0,0,1,3,9,1,3,0,2,0,4,118.523899752609
18-12-2021,3,13,0,0,0,25,5,8,0,6,15,0,1,6,9,2,1,0,3,2,2,2,1,3,3,13,0,2,1,3,1,1,117.66130884665192
19-12-2021,1,22,0,0,0,19,3,7,0,6,9,0,0,7,8,0,0,0,2,1,1,1,0,3,2,12,0,3,1,4,1,0,116.37873574946559
20-12-2021,6,23,0,0,1,9,5,6,0,3,9,2,0,5,2,1,0,0,5,2,1,0,0,4,3,10,1,3,0,3,3,2,115.9089011759403
21-12-2021,4,21,1,1,0,15,4,6,0,5,13,0,0,5,4,2,0,0,2,4,5,0,0,3,4,11,0,3,0,1,1,1,115.49070599154334
22-12-2021,2,26,0,0,0,17,8,12,0,4,7,0,1,3,7,3,2,0,3,1,1,2,0,4,2,11,1,3,0,0,2,1,115.68978853442736
23-12-2021,3,17,1,0,0,13,2,6,0,6,10,1,2,5,3,2,0,0,1,1,3,0,1,1,1,11,1,3,0,0,1,2,115.3550420940333
24-12-2021,2,24,1,0,0,20,5,7,0,3,8,2,0,6,4,0,1,0,5,1,4,0,0,6,0,16,0,3,0,0,1,2,114.46138208469806
25-12-2021,4,24,2,0,0,21,2,2,0,0,11,0,1,4,5,1,1,0,2,0,0,2,0,2,2,17,0,2,0,2,3,1,112.90753548108445
26-12-2021,3,15,0,0,0,23,1,7,0,1,14,0,0,4,4,1,3,1,2,2,0,2,1,4,8,15,0,2,0,2,1,2,111.32101030229767
27-12-2021,5,23,0,0,0,14,5,10,0,2,15,1,1,3,3,0,1,0,3,0,5,0,1,6,4,10,0,1,0,2,1,2,110.26426181733287
28-12-2021,4,22,1,0,1,17,3,5,0,2,8,0,3,8,4,4,0,1,1,1,2,0,0,3,3,13,0,5,0,2,2,2,110.58315530465347
29-12-2021,3,18,0,0,0,18,1,6,0,4,13,0,0,3,4,1,0,0,3,0,1,0,0,3,2,15,2,2,0,2,1,1,112.16984538785549
30-12-2021,9,12,1,0,0,14,5,6,0,5,4,1,3,3,3,0,1,0,4,3,2,0,0,5,1,7,0,3,0,2,0,2,115.46822186736176
31-12-2021,1,16,0,0,0,20,7,9,0,4,12,1,1,1,3,1,0,1,3,1,3,0,2,3,4,7,0,3,0,0,0,4,118.83267147732245
01-01-2022,1,18,2,1,0,20,5,4,0,3,15,1,1,5,5,3,0,0,0,2,2,2,0,1,2,6,0,5,0,1,3,1,122.20116534156887
02-01-2022,2,15,2,0,0,20,8,12,0,1,10,1,0,3,4,0,0,1,3,0,0,3,2,3,3,8,1,2,0,0,1,1,124.98098556757736
03-01-2022,4,21,4,1,0,23,6,13,0,6,10,1,1,8,8,0,0,0,3,1,1,5,1,3,4,11,1,0,0,1,4,4,128.41621801830445
04-01-2022,4,14,5,0,1,22,5,5,0,7,18,3,0,11,6,1,0,1,1,1,2,1,1,2,3,9,0,2,0,1,4,5,133.14424464789298
05-01-2022,4,21,0,0,1,18,7,11,0,3,14,2,2,5,8,0,1,1,3,1,1,0,3,6,4,11,0,3,1,3,1,5,139.37172580014234
06-01-2022,8,15,3,0,0,21,9,8,0,6,16,1,3,10,3,1,0,0,7,1,2,1,1,3,2,6,0,4,0,0,2,5,147.36198950134397
07-01-2022,3,16,1,0,1,12,12,9,0,4,14,0,2,5,9,1,2,0,5,1,1,0,3,3,1,8,0,1,0,4,6,10,156.62398649347185
08-01-2022,3,12,0,0,0,13,6,10,0,5,14,3,0,10,9,4,0,1,5,4,4,5,2,4,2,9,1,7,0,2,3,4,167.72057846916678
09-01-2022,7,33,2,0,0,15,10,8,0,6,16,0,0,14,7,2,2,3,3,1,3,1,2,2,5,10,1,4,0,2,5,6,179.17530009325318
10-01-2022,10,25,1,0,0,21,16,11,0,3,13,0,0,8,12,2,2,0,10,0,3,4,3,4,5,13,0,5,2,2,3,5,191.56378234617728
11-01-2022,9,20,4,0,0,17,17,15,0,6,17,3,5,6,14,2,0,1,1,1,1,2,1,7,5,8,1,7,0,1,7,5,204.99810582189818
12-01-2022,10,17,9,0,0,20,24,11,0,3,19,3,3,10,12,3,0,0,15,1,2,8,6,7,6,6,2,10,0,5,6,7,221.81000496409646
13-01-2022,6,28,9,1,0,13,20,8,0,8,22,2,2,11,14,3,0,1,9,4,2,3,6,10,7,17,1,8,0,3,8,2,240.9929445377846
14-01-2022,12,16,6,0,0,22,36,13,1,2,21,0,4,9,19,3,2,0,9,1,2,2,4,15,9,7,0,8,1,4,4,13,261.9456644884237
15-01-2022,6,13,4,1,1,16,25,15,2,14,18,4,5,16,14,0,2,5,13,0,1,5,7,12,5,15,1,7,0,6,6,8,282.4187008657327
16-01-2022,8,11,4,1,0,21,38,10,2,9,30,5,5,23,18,1,3,2,10,3,4,3,2,11,8,19,2,10,0,5,4,7,303.9268376738066
17-01-2022,6,22,6,2,0,22,38,19,1,6,21,6,4,28,21,4,2,2,30,2,2,1,4,14,6,20,2,14,0,3,9,3,325.0440960313759
18-01-2022,9,24,8,0,2,23,47,21,3,8,26,6,6,30,28,2,2,4,34,2,5,5,5,14,11,10,4,17,0,3,6,9,347.5077357761326
19-01-2022,3,20,2,0,1,23,40,29,3,10,17,5,8,37,22,8,2,5,19,7,6,3,1,17,10,18,2,16,1,6,10,9,370.7418301745823
20-01-2022,10,18,9,1,0,23,40,20,1,12,22,2,5,24,23,3,3,5,34,3,4,6,6,21,18,15,8,24,1,9,8,10,395.8156787973582
21-01-2022,18,26,5,2,1,27,42,21,2,11,21,2,8,38,29,7,2,2,22,7,8,6,5,14,7,19,3,21,0,9,9,14,420.9616936372932
22-01-2022,15,18,2,0,2,24,47,29,2,9,32,5,8,41,29,7,3,7,19,6,12,5,15,14,9,17,10,22,1,12,17,15,443.8442459749813
23-01-2022,14,22,9,2,0,20,45,30,2,9,27,3,6,36,30,7,7,6,25,3,7,5,1,14,16,11,4,28,0,17,15,11,464.29392532156106
24-01-2022,10,21,6,0,2,20,60,33,2,10,37,6,7,33,37,14,8,4,39,8,11,8,6,28,19,12,7,22,2,11,7,12,481.72200870664136
25-01-2022,12,24,5,4,1,21,63,40,3,9,35,9,5,44,53,9,11,2,43,6,11,15,6,23,13,25,6,24,1,12,13,10,496.36337428015287
26-01-2022,8,20,4,3,3,24,65,32,3,7,25,13,11,39,47,6,4,7,40,16,12,14,11,11,16,13,6,22,1,14,18,11,509.5825010098226
27-01-2022,12,16,6,1,3,25,53,35,1,7,40,11,10,54,52,11,6,4,30,5,8,8,13,14,11,29,9,32,2,22,8,17,521.1576459642785
28-01-2022,15,23,8,3,2,29,45,29,1,12,25,10,9,58,50,14,10,7,30,10,18,20,8,22,14,19,7,26,1,13,9,9,531.7870800761914
29-01-2022,7,19,1,3,1,37,78,22,5,5,22,10,7,49,51,12,5,11,25,8,11,13,9,16,8,16,12,36,2,21,13,10,537.2548891956745
30-01-2022,5,26,4,3,0,23,64,30,7,7,34,6,10,58,53,17,10,7,25,7,8,10,4,23,10,23,14,32,0,17,10,14,538.1137986259047
31-01-2022,12,26,3,2,1,15,53,32,4,11,36,1,10,48,51,6,3,10,33,10,13,17,12,29,13,17,10,20,1,22,12,11,534.4177458675709
01-02-2022,9,24,5,2,2,26,59,34,6,11,32,15,9,80,45,11,12,6,42,5,7,18,10,11,14,19,2,38,1,18,13,13,529.1820720579332
02-02-2022,10,28,2,3,3,30,64,21,3,15,43,9,10,56,45,10,6,9,26,11,8,11,7,22,21,27,5,28,2,12,16,11,523.0950439387178
03-02-2022,16,21,2,1,2,22,55,19,8,8,24,12,18,61,48,14,8,9,32,14,9,11,2,15,20,22,5,29,1,19,14,4,517.0467367842315
04-02-2022,8,23,6,1,1,20,47,31,7,5,29,7,16,56,54,10,7,1,36,12,13,13,2,12,15,16,8,15,1,11,4,7,509.51920336849463
05-02-2022,11,19,4,4,2,26,49,21,2,7,31,13,12,55,39,13,7,5,18,8,12,14,9,10,14,27,5,22,0,14,17,7,499.7277632750226
06-02-2022,5,19,4,5,3,26,47,12,5,7,31,11,11,52,39,15,5,12,27,6,15,12,6,14,14,21,5,21,1,26,12,4,486.4401317332343
07-02-2022,12,25,0,8,2,15,51,17,5,4,32,12,8,45,48,11,5,6,28,11,13,13,4,11,14,21,7,21,2,16,9,7,472.11018445058176
08-02-2022,11,19,8,4,0,19,42,17,2,9,25,13,13,45,46,15,12,3,22,9,11,14,5,11,10,20,6,27,2,27,6,12,457.9637546558367
09-02-2022,10,25,8,3,2,15,47,23,5,11,15,13,13,46,49,23,10,6,37,9,12,11,1,10,10,16,6,14,2,19,11,8,444.10861024479146
10-02-2022,1,15,6,5,6,23,44,8,2,5,22,9,9,43,36,17,11,6,21,14,19,14,2,10,7,15,1,11,2,19,9,3,429.3808706538687
11-02-2022,7,16,1,2,1,14,29,10,6,9,22,7,18,36,41,7,11,4,18,14,15,18,2,7,15,17,8,13,1,17,9,4,412.3462257501183
12-02-2022,6,19,2,4,4,9,30,15,7,9,21,14,12,34,38,8,10,6,22,9,13,13,3,10,11,15,7,11,5,18,5,4,392.94107288999953
13-02-2022,2,11,2,2,1,10,37,16,0,4,14,9,8,35,42,9,9,7,26,10,13,18,1,11,13,12,6,15,1,30,10,4,372.0151816659265
14-02-2022,9,9,4,0,5,15,38,13,6,4,20,3,14,28,42,6,9,8,20,12,13,10,2,9,12,14,5,14,1,21,15,7,350.7686847826464
15-02-2022,2,11,4,2,7,13,27,5,6,1,14,8,11,27,34,12,5,7,23,10,8,10,2,8,14,15,5,13,0,25,7,7,332.052580994835
16-02-2022,5,11,4,4,4,8,29,9,3,5,17,3,8,22,36,14,7,2,12,10,15,8,0,6,9,8,10,14,3,22,6,4,315.4817161217303
17-02-2022,5,12,1,0,3,8,31,11,3,4,11,6,10,28,31,10,10,4,14,6,12,6,2,8,10,7,3,7,2,15,5,2,300.9658865472921
18-02-2022,2,4,3,4,6,8,22,3,0,4,7,2,10,24,25,5,7,6,12,7,13,6,1,3,6,7,8,8,3,15,4,1,286.39271764680825
19-02-2022,3,7,4,2,0,7,34,2,0,2,13,2,9,31,30,7,3,6,20,6,5,11,1,0,8,9,4,5,2,16,6,1,270.37345085509696
20-02-2022,0,8,2,2,2,11,19,9,2,1,13,4,6,23,24,9,4,6,6,7,12,12,2,3,6,7,2,9,2,21,4,2,253.8650326308741
21-02-2022,3,6,5,2,3,5,22,7,4,2,16,5,7,20,22,12,6,5,17,6,10,6,4,6,8,8,6,9,1,20,1,2,236.9306070712352
22-02-2022,0,9,2,4,2,8,21,5,1,2,8,5,8,22,34,6,5,5,10,12,7,9,0,3,6,11,3,10,4,19,3,3,222.0229308385741
23-02-2022,3,6,3,1,2,7,16,3,3,3,5,4,7,12,25,10,1,2,13,4,11,10,1,3,6,6,2,8,3,16,5,4,207.42473610413936
24-02-2022,1,12,1,1,3,4,22,2,1,5,7,6,5,22,25,6,1,2,5,11,6,9,1,2,7,5,1,8,3,9,0,1,194.10890072046428
25-02-2022,1,4,1,1,0,7,17,3,4,0,6,1,3,12,14,6,2,4,1,6,10,9,0,4,5,5,5,6,0,8,2,1,180.3420243568415
26-02-2022,1,4,1,1,1,2,22,3,0,0,7,4,7,13,24,5,2,3,4,4,7,8,0,1,3,7,2,6,3,16,0,0,167.96540338776478
27-02-2022,2,5,0,1,1,5,18,1,2,1,4,3,7,9,20,6,1,0,4,1,11,7,2,3,7,4,2,4,1,14,3,3,155.03292885339656
28-02-2022,0,9,2,0,3,4,12,0,1,0,9,3,4,12,25,5,3,1,7,6,8,7,0,3,2,8,3,4,2,7,2,1,143.36765894073167
01-03-2022,0,2,2,1,0,2,8,2,1,1,6,0,6,17,16,4,1,2,7,3,7,5,0,0,1,4,0,4,0,5,3,1,131.96554299828327
02-03-2022,2,1,0,0,2,1,19,1,0,2,5,2,6,10,9,10,3,1,10,3,7,0,1,2,6,4,2,3,1,14,3,0,122.59085814622142
03-03-2022,1,2,4,0,0,1,12,2,2,0,5,0,4,4,14,1,1,0,6,3,5,2,0,3,3,1,4,4,0,13,2,0,113.88934006807024
04-03-2022,2,5,1,0,1,3,13,1,0,2,5,2,1,4,10,5,3,1,7,3,6,4,0,2,2,5,1,0,0,15,0,0,106.1859086803155
05-03-2022,0,2,1,0,0,2,5,0,2,0,4,2,3,3,8,3,2,2,4,5,7,3,1,1,1,1,0,1,0,5,0,0,99.11825974014066
06-03-2022,3,6,0,1,2,4,3,3,1,0,6,0,2,7,12,5,1,2,4,2,7,2,0,3,1,3,1,2,0,8,2,0,92.86906093527496
07-03-2022,1,3,1,0,1,3,9,1,0,0,3,0,3,4,14,5,2,0,6,3,5,2,1,0,4,2,2,2,0,6,1,1,87.04926099091847
08-03-2022,0,5,0,1,0,4,8,2,2,0,4,0,0,8,7,2,0,2,1,1,7,3,0,1,2,3,0,1,1,6,1,0,81.45572597936511
09-03-2022,1,1,0,0,2,4,14,2,0,0,1,0,1,8,7,4,0,0,5,0,6,2,0,0,0,4,1,3,0,5,1,0,76.11347931544752
10-03-2022,3,4,1,0,0,3,8,1,0,0,3,2,2,7,7,2,1,0,1,2,5,3,0,0,3,2,1,0,2,10,0,0,70.9677149028097
11-03-2022,1,1,1,2,1,4,3,1,0,0,3,2,0,3,9,2,1,0,1,3,5,3,1,1,2,2,0,2,0,4,1,3,66.09483184760678
12-03-2022,0,1,0,1,0,3,4,2,1,1,2,0,1,3,7,5,3,0,6,2,3,3,0,1,1,0,0,2,0,7,4,0,61.460635511151565
13-03-2022,0,2,2,1,0,1,5,0,0,1,2,1,3,7,2,4,1,3,4,2,3,4,0,0,1,2,0,0,0,5,0,0,57.22074373859997
14-03-2022,2,3,1,0,0,4,2,0,0,0,2,1,1,1,3,0,1,1,3,4,1,1,0,1,2,4,0,1,1,6,0,0,53.47440012897905
15-03-2022,0,0,0,0,1,1,1,1,0,3,0,0,2,6,4,1,2,3,1,2,5,2,0,1,2,2,0,1,1,9,0,1,49.76094258666601
16-03-2022,0,0,1,0,1,1,3,3,1,0,1,1,1,3,2,1,0,0,3,1,2,3,0,1,1,5,1,1,0,2,2,0,46.41716290870232
17-03-2022,0,4,1,0,0,1,3,2,0,0,0,0,1,1,4,1,1,1,1,1,2,0,0,1,1,1,2,1,0,5,0,1,43.06783307116208
18-03-2022,2,0,0,1,0,4,6,0,0,0,0,3,2,3,5,3,1,0,0,2,1,0,0,0,0,3,0,1,0,6,0,1,40.241302537251165
19-03-2022,1,0,1,0,0,2,4,1,1,0,0,1,0,0,4,0,0,2,2,3,1,0,0,0,1,0,3,0,2,4,0,1,37.56558476556289
20-03-2022,0,1,0,0,1,1,9,1,0,0,1,1,1,4,1,0,1,0,0,2,1,2,2,0,1,1,1,0,0,2,1,0,35.16310838277001
21-03-2022,0,1,0,0,1,0,1,0,0,0,0,0,0,2,4,3,0,0,2,0,1,0,0,1,1,1,0,1,1,4,1,1,33.16091641026075
22-03-2022,0,3,1,0,0,1,4,0,1,1,3,0,1,2,2,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,31.308452781290217
23-03-2022,2,1,1,0,0,1,1,0,0,0,1,0,0,2,4,1,0,0,1,0,5,1,0,1,0,1,1,0,1,1,0,0,29.801539035380497
24-03-2022,2,0,1,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0,1,1,3,1,0,1,0,1,1,0,0,5,1,1,28.243300441796634
25-03-2022,1,0,0,0,0,2,3,1,0,0,1,0,1,2,2,2,0,0,2,2,0,2,0,0,1,1,0,0,1,2,1,0,26.873514215048946
26-03-2022,1,1,0,0,0,1,2,1,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,0,2,1,2,0,3,1,0,25.60454350686092
27-03-2022,0,1,0,0,0,1,2,0,1,0,0,0,1,1,3,2,0,1,3,2,2,0,0,0,0,2,1,0,1,5,0,0,24.253159549634812
28-03-2022,0,0,1,0,0,0,3,0,1,0,0,0,0,0,1,4,0,0,2,1,3,2,0,1,0,0,0,0,0,1,0,0,22.910600087337116
29-03-2022,0,2,0,0,0,1,2,1,1,0,0,0,1,1,2,2,0,0,2,1,0,0,0,0,1,1,0,1,0,2,0,0,21.606908572181027
30-03-2022,0,2,1,0,0,1,2,0,0,0,1,0,0,1,4,0,0,0,2,0,2,1,2,0,2,0,0,0,1,1,0,0,20.667420553631985
31-03-2022,0,1,0,0,0,1,1,0,0,0,0,0,0,1,4,0,0,0,1,0,2,1,0,1,1,0,0,0,0,3,0,0,20.054137831479753
01-04-2022,0,2,0,1,0,0,3,0,1,0,0,0,0,2,1,1,0,0,1,0,3,1,0,2,2,0,0,0,0,1,0,0,19.33938063670492
02-04-2022,1,1,0,0,0,1,0,0,0,0,0,0,1,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,18.762422330061224
03-04-2022,0,0,1,0,0,0,2,0,0,1,0,0,0,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,17.897137621852533
04-04-2022,0,1,0,1,1,1,5,0,0,0,1,1,0,0,3,0,1,1,0,1,1,0,0,0,1,1,0,0,1,2,0,0,17.0956094523908
05-04-2022,0,1,0,0,0,1,2,0,1,0,0,0,1,0,4,0,0,0,2,0,2,0,0,0,0,0,1,0,1,1,0,0,15.773505901193706
06-04-2022,0,0,1,0,0,0,3,0,0,0,1,0,1,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,14.619027358724315
07-04-2022,0,0,0,1,0,0,2,0,0,0,0,0,1,3,0,0,0,0,2,0,1,0,0,0,1,0,0,1,0,1,0,0,13.537148599426265
08-04-2022,0,2,0,0,0,1,2,0,0,0,3,1,1,2,3,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,13.031850478335585
09-04-2022,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,12.640895546965107
10-04-2022,0,1,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,12.525357902460675
11-04-2022,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,12.334712339238303
12-04-2022,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,3,0,0,0,0,0,0,0,12.178210124305403
13-04-2022,0,1,0,0,0,1,2,0,1,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,11.765288890302783
14-04-2022,0,1,0,0,0,3,1,0,1,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,2,0,0,11.238921837881334
15-04-2022,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,10.788099797815535
16-04-2022,0,0,0,1,0,0,1,0,0,0,0,0,1,1,4,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,10.416911492768206
17-04-2022,1,1,0,0,0,3,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10.168729300256812
18-04-2022,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,9.668506182864789
19-04-2022,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,9.0677716518159
20-04-2022,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.410785136779294
21-04-2022,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,2,0,1,0,0,0,0,0,0,2,0,1,0,0,7.895329470995886
22-04-2022,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.505011612022379
23-04-2022,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,7.147432174210614
24-04-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6.895588989886053
25-04-2022,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6.828989099355863
