,AGUASCALIENTES,BAJA CALIFORNIA,BAJA CALIFORNIA SUR,CAMPECHE,CHIAPAS,CHIHUAHUA,DISTRITO FEDERAL,COAHUILA,COLIMA,DURANGO,GUANAJUATO,GUERRERO,HIDALGO,JALISCO,MEXICO,MICHOACAN,MORELOS,NAYARIT,NUEVO LEON,OAXACA,PUEBLA,QUERETARO,QUINTANA ROO,SAN LUIS POTOSI,SINALOA,SONORA,TABASCO,TAMAULIPAS,TLAXCALA,VERACRUZ,YUCATAN,ZACATECAS,Nacional
26-04-2022,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,6.876588636341246
27-04-2022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,6.923505122505486
28-04-2022,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.792438459257677
29-04-2022,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,6.500225743611517
30-04-2022,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,6.1325347250723885
01-05-2022,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5.907350075933814
02-05-2022,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5.812428501777554
03-05-2022,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.723507800985309
04-05-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.652828160250475
05-05-2022,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.595262870279498
06-05-2022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,5.560411717602489
07-05-2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,1,0,5.28051064734345
08-05-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,4.979593243890116
09-05-2022,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.823052791421096
10-05-2022,0,1,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,4.942574349990611
11-05-2022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.100077419358493
12-05-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.103876723679163
13-05-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.001785007989237
14-05-2022,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.908650454811734
15-05-2022,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,4.915382612026007
16-05-2022,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,5.015089918538568
17-05-2022,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,5.111766844782825
18-05-2022,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.217433868263483
19-05-2022,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.317341865096329
20-05-2022,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,5.348134942927863
21-05-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,5.376718209177144
22-05-2022,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,5.239794342233357
23-05-2022,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5.1112256016785755
24-05-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.9400862402567105
25-05-2022,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,4.909963709594304
26-05-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9319948551877495
27-05-2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4.9279004936577175
28-05-2022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,4.922330060015007
29-05-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.9687090414254875
30-05-2022,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.097031829689986
31-05-2022,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5.152384086421314
01-06-2022,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.139673987648675
02-06-2022,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.045665093370951
03-06-2022,1,2,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.012705339357334
04-06-2022,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,5.039766528216273
05-06-2022,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5.201466278882134
06-06-2022,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.622593144686291
07-06-2022,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.2448831081566425
08-06-2022,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.155872481153217
09-06-2022,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,7.752596616055231
10-06-2022,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,8.274558590190978
11-06-2022,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,8.49863024382519
12-06-2022,0,1,0,0,0,0,3,0,0,0,0,0,0,1,1,2,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,9.026380465947113
13-06-2022,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,0,9.603685173797873
14-06-2022,1,1,3,0,0,0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10.278776893483554
15-06-2022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,10.984779437920489
16-06-2022,0,0,0,0,0,2,2,0,0,0,0,0,0,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,11.84916084293503
17-06-2022,0,0,0,0,0,1,1,0,1,0,0,0,0,1,4,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,12.873550726946341
18-06-2022,1,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,13.933363635579246
19-06-2022,0,0,0,0,0,0,3,0,0,0,1,0,0,1,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,3,0,0,14.810707021616238
20-06-2022,1,0,1,1,0,1,3,1,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.887088145058343
21-06-2022,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,3,0,0,1,0,0,1,0,17.12757550082338
22-06-2022,1,0,1,1,0,0,5,0,0,1,0,0,0,0,3,1,0,0,3,0,0,1,0,1,1,1,1,0,0,0,0,0,18.58332201716998
23-06-2022,0,2,0,0,0,2,3,0,0,0,0,1,0,0,1,0,0,0,1,2,0,1,0,0,2,0,0,0,0,3,0,0,20.030602141742413
24-06-2022,0,1,1,1,0,1,6,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,1,0,0,0,0,1,0,1,0,0,21.328985577334052
25-06-2022,0,1,0,0,0,0,5,0,0,0,0,0,0,2,3,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,1,0,22.726390579018666
26-06-2022,0,0,1,0,0,0,7,0,0,0,4,0,0,0,2,0,0,0,1,1,0,1,1,1,3,1,1,0,0,3,2,1,24.020815125502992
27-06-2022,1,0,1,0,0,0,8,2,0,0,0,0,0,0,2,0,0,1,3,2,1,0,0,1,0,0,0,1,0,2,1,1,25.448441880227534
28-06-2022,1,1,0,0,0,1,2,1,0,0,1,0,0,1,6,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,27.312296991688697
29-06-2022,0,2,2,0,1,0,8,0,0,0,2,1,1,0,3,0,0,1,5,0,0,0,0,1,1,0,1,3,0,1,2,0,29.250578633453628
30-06-2022,0,1,2,0,0,1,3,1,0,0,1,1,1,1,2,1,0,0,2,0,0,0,1,1,2,0,0,1,1,1,2,0,31.64117825556706
01-07-2022,0,1,1,0,0,2,6,1,0,0,1,0,0,0,3,0,0,0,1,0,2,0,0,2,1,4,2,0,0,1,0,0,33.818336874471505
02-07-2022,0,0,0,1,0,1,7,1,1,0,3,0,0,2,4,0,0,0,3,2,1,2,0,0,2,1,0,1,0,3,3,0,36.236783327177996
03-07-2022,0,0,0,0,0,2,8,0,0,0,0,0,1,1,3,0,1,1,3,1,0,0,1,0,1,2,0,3,0,2,0,2,38.62305878713965
04-07-2022,0,0,0,0,0,1,7,1,1,1,0,0,0,3,6,1,0,0,4,2,1,2,2,1,1,1,3,3,0,3,5,0,41.459102826779215
05-07-2022,0,1,3,0,0,3,3,3,0,0,0,1,1,0,6,1,0,1,4,1,0,0,0,0,1,1,1,3,0,2,2,0,45.32618800232402
06-07-2022,1,1,0,1,0,0,8,0,0,1,0,0,3,1,10,0,0,1,6,0,1,0,2,1,1,0,0,3,1,4,1,0,49.811299250217
07-07-2022,1,0,0,1,0,1,3,1,1,1,3,0,0,2,11,1,1,0,6,1,2,2,0,1,1,1,0,1,0,5,4,1,54.99315576126984
08-07-2022,1,0,2,0,0,3,4,2,0,0,0,2,0,3,5,0,0,0,9,0,1,0,0,0,2,0,1,2,0,5,2,1,60.03455087580752
09-07-2022,0,1,2,0,0,0,13,1,0,0,2,0,0,2,12,1,0,2,7,1,0,0,3,0,1,1,0,2,0,4,1,1,64.85923577605995
10-07-2022,0,1,0,1,2,1,19,1,0,0,3,1,2,1,10,3,1,0,5,0,4,0,0,4,0,2,3,3,0,5,1,0,68.61325194381173
11-07-2022,2,1,1,0,1,1,9,1,1,0,2,3,2,4,13,3,2,0,8,0,3,2,1,1,2,1,2,3,3,7,2,1,71.31188532871965
12-07-2022,0,3,1,0,0,2,9,4,2,0,3,0,4,2,4,0,2,0,12,1,2,1,1,0,2,3,2,6,0,4,3,0,73.67165249130515
13-07-2022,1,0,2,2,0,2,16,2,0,4,6,2,1,2,15,2,0,2,9,1,4,1,1,2,1,1,1,6,0,4,6,0,75.47175341968419
14-07-2022,2,2,2,2,0,1,15,1,4,1,3,0,1,3,15,0,1,0,7,1,4,4,1,1,1,4,0,1,0,9,4,0,77.48820259634446
15-07-2022,0,0,0,1,1,2,13,3,1,0,4,0,2,6,10,1,0,0,8,2,2,0,1,1,2,3,1,1,1,5,1,1,78.88174577877413
16-07-2022,2,3,1,1,0,3,12,2,1,1,0,2,4,5,10,1,0,0,0,3,7,0,1,1,5,3,2,6,1,4,1,0,80.53935366740984
17-07-2022,0,2,0,1,1,0,22,1,0,0,1,3,1,3,10,4,0,1,4,2,1,0,2,2,0,1,3,3,0,8,5,0,81.13841730468043
18-07-2022,1,1,1,1,1,0,22,1,1,1,1,2,2,4,13,0,0,0,8,1,3,2,0,1,5,2,3,5,1,6,0,0,81.20365524071411
19-07-2022,0,3,1,1,0,4,18,2,0,0,1,1,1,3,10,0,0,0,3,0,5,2,0,0,1,1,1,6,0,7,3,0,80.97962761015158
20-07-2022,0,4,1,3,0,5,16,3,1,0,4,0,2,0,12,4,1,1,9,3,4,4,1,1,0,6,2,3,0,5,2,0,81.56972657945434
21-07-2022,0,4,0,1,0,3,13,3,0,1,7,2,0,2,5,1,0,0,7,2,5,3,1,1,2,2,1,5,1,9,2,1,83.06315194568403
22-07-2022,1,3,0,1,1,4,15,1,0,1,1,2,3,8,10,1,1,1,5,0,2,1,1,1,4,3,0,5,0,3,2,1,84.45538716180025
23-07-2022,0,3,0,1,0,2,9,4,0,0,4,2,1,2,6,1,1,0,6,1,3,3,1,0,5,3,3,1,2,1,4,4,85.704777014503
24-07-2022,2,3,1,1,0,0,7,2,0,1,4,2,1,1,10,3,3,1,7,5,5,0,2,1,1,0,2,4,0,5,0,1,86.22850033920274
25-07-2022,1,0,2,1,0,2,17,1,3,2,3,1,2,4,6,5,2,1,9,0,4,1,0,0,1,5,4,5,0,9,1,1,86.77055239560711
26-07-2022,1,4,0,0,1,2,16,5,1,0,4,1,2,5,6,4,0,0,7,2,5,6,0,4,4,3,1,1,2,8,2,1,86.5207141852034
27-07-2022,2,4,1,0,1,3,12,4,2,1,4,0,2,4,12,2,2,2,7,1,5,0,1,2,1,6,1,3,0,7,2,0,86.30337201814869
28-07-2022,0,3,3,0,0,1,13,3,0,0,2,2,1,2,8,0,2,2,10,0,2,3,0,3,3,2,3,1,0,8,1,2,85.87565005562995
29-07-2022,1,1,1,0,1,2,13,2,0,2,5,2,6,5,7,4,1,1,7,3,5,2,0,4,4,2,1,7,0,6,3,0,85.65496110665276
30-07-2022,1,2,0,0,0,1,7,1,0,0,3,2,2,2,14,2,2,0,5,4,5,2,0,5,6,2,2,2,0,5,5,0,85.08871267742283
31-07-2022,1,0,2,0,1,4,7,2,2,1,4,2,2,4,6,1,3,0,9,2,3,2,0,1,4,6,4,1,0,3,5,1,84.00843133439149
01-08-2022,0,2,1,1,0,1,12,2,1,0,7,4,3,5,13,1,1,2,1,0,3,2,0,3,5,0,2,3,1,2,2,1,81.85756161506906
02-08-2022,0,3,2,1,1,3,10,2,1,0,10,0,1,6,6,4,4,1,6,1,6,4,0,3,1,1,0,0,0,7,3,1,79.06252931622213
03-08-2022,0,2,1,0,0,1,8,5,1,2,6,1,4,4,10,5,2,0,4,7,4,1,1,0,0,3,1,3,0,5,2,1,75.63378146119823
04-08-2022,2,3,0,1,0,4,4,5,0,0,5,2,2,3,7,7,2,4,6,1,4,3,0,4,2,1,0,3,0,4,1,0,72.77808710274554
05-08-2022,1,0,1,0,0,2,8,6,3,0,4,2,5,5,10,1,3,0,5,3,2,2,0,1,4,0,2,3,0,0,5,0,69.67376872991487
06-08-2022,1,2,1,0,0,1,8,3,2,0,4,0,2,2,13,2,0,1,6,2,2,2,0,1,2,2,1,3,2,3,0,1,66.89085708299905
07-08-2022,0,0,0,0,0,1,4,2,0,0,6,4,3,0,5,0,0,0,2,2,3,2,1,1,2,2,3,1,1,1,1,0,63.527740206149986
08-08-2022,0,1,0,1,0,5,6,3,0,0,3,1,3,2,10,3,0,1,5,1,4,3,2,0,1,2,3,2,2,2,0,1,60.311267892752305
09-08-2022,1,2,2,0,0,0,13,1,1,0,3,1,2,4,5,3,0,0,4,2,1,0,0,0,2,0,0,4,1,2,0,1,56.78437960983984
10-08-2022,1,1,2,0,0,4,12,2,0,0,1,0,2,3,7,5,2,2,0,0,1,1,0,0,2,2,0,2,2,2,1,1,54.00876967745224
11-08-2022,0,1,0,0,0,1,7,3,0,1,1,3,1,2,4,1,1,1,6,4,3,1,0,0,0,0,0,5,0,1,1,1,51.6890940903007
12-08-2022,2,1,0,0,0,1,10,3,1,1,5,0,0,2,5,0,0,0,2,2,4,6,0,2,1,0,0,2,0,0,0,1,49.95359029056738
13-08-2022,0,2,0,0,0,0,3,0,0,0,2,0,1,5,3,2,3,0,3,0,0,3,0,1,0,1,3,1,1,2,0,1,47.73909445648513
14-08-2022,1,2,0,1,0,4,4,0,0,0,3,1,0,4,5,1,0,0,1,1,2,1,1,2,1,1,1,0,0,3,0,2,45.426200873118916
15-08-2022,1,0,0,0,0,2,5,0,0,2,2,0,1,2,5,0,0,0,1,1,1,3,1,0,0,0,1,2,0,3,1,3,43.080865310244185
16-08-2022,2,1,1,1,0,3,4,1,3,0,3,0,4,3,5,1,1,0,3,2,4,0,1,1,0,0,0,0,4,3,0,1,41.18893914339816
17-08-2022,0,1,2,0,0,2,7,0,0,1,2,2,2,1,3,2,1,0,2,2,0,2,1,1,0,1,0,1,1,2,1,3,39.71125663399339
18-08-2022,1,0,1,0,1,2,2,1,0,0,0,0,0,1,1,2,1,1,3,0,1,3,0,2,2,1,0,6,0,0,0,1,38.74199115180134
19-08-2022,0,1,0,0,0,0,6,1,0,1,0,1,0,1,2,0,0,1,3,0,0,5,1,0,1,1,0,0,0,1,2,1,37.966194891557485
20-08-2022,1,1,0,0,0,0,8,3,0,0,1,3,0,2,4,0,0,1,3,0,2,0,0,0,1,0,0,2,0,1,2,2,36.769834966239905
21-08-2022,1,2,2,0,1,2,4,3,0,0,1,0,1,2,3,1,0,0,0,1,0,0,1,2,0,3,0,0,0,1,0,0,35.26926559502789
22-08-2022,0,3,0,1,0,2,7,0,1,0,2,2,1,3,2,1,0,0,1,1,0,1,0,1,0,2,0,0,0,0,1,0,33.54233041160443
23-08-2022,1,4,1,0,0,2,5,1,0,0,2,0,3,2,4,0,1,0,1,2,1,1,0,2,0,1,0,1,1,2,0,4,32.02984479263029
24-08-2022,2,0,0,0,1,1,5,1,0,0,0,0,2,3,5,0,0,1,2,2,1,3,1,0,1,0,2,1,0,1,0,2,30.306459504329307
25-08-2022,1,0,1,0,0,2,5,0,0,0,2,0,2,2,2,0,1,0,1,0,1,0,0,1,0,1,0,1,0,3,0,0,28.586540257716894
26-08-2022,0,1,1,0,0,2,2,1,0,0,0,0,1,3,6,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,27.02146189376164
27-08-2022,2,0,0,1,0,2,2,1,0,0,0,2,2,0,0,2,0,0,5,1,1,1,0,1,2,3,2,0,0,1,0,1,25.703628327977526
28-08-2022,0,1,1,0,0,0,4,1,0,0,2,0,2,1,1,0,0,0,0,2,3,0,0,1,1,0,0,0,0,1,0,0,24.611767356511788
29-08-2022,0,1,0,0,0,0,2,1,0,1,0,0,0,3,3,0,0,0,3,0,2,0,0,0,0,1,1,0,0,2,0,0,23.35814872914086
30-08-2022,3,0,0,2,0,0,5,1,0,0,0,0,1,1,1,1,0,0,1,2,1,2,0,0,0,0,0,0,1,0,0,0,22.042210645834643
31-08-2022,0,0,1,0,0,1,1,0,0,0,2,0,0,3,2,0,0,0,1,2,2,0,0,0,0,1,0,1,0,0,0,0,20.63398578629195
01-09-2022,0,2,2,1,0,0,4,1,0,0,1,0,3,1,2,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,19.344155922551142
02-09-2022,0,1,0,0,0,1,3,0,0,0,0,0,3,0,4,0,0,0,1,0,2,2,0,2,0,0,0,1,0,1,0,0,18.264561443048553
03-09-2022,0,0,0,0,0,1,2,0,0,0,3,1,0,1,2,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,17.35682259931298
04-09-2022,0,0,0,0,0,1,0,0,0,0,2,0,0,2,2,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,16.841363303086535
05-09-2022,1,0,0,0,0,1,1,0,0,0,1,0,1,1,2,0,1,0,1,3,0,1,0,0,0,0,0,0,1,0,0,0,16.342343685385966
06-09-2022,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,15.939315683088148
07-09-2022,0,0,0,0,0,1,2,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2,15.430762643349487
08-09-2022,0,0,0,0,0,1,3,1,0,0,0,0,1,3,1,1,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,1,14.872854570474695
09-09-2022,0,1,0,0,0,1,1,0,0,0,0,0,1,1,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,14.29275612477162
10-09-2022,1,0,0,0,1,0,4,0,0,1,1,0,0,0,2,0,0,0,0,1,1,1,0,0,2,2,0,0,0,1,0,1,13.30772506896814
11-09-2022,0,1,0,0,0,1,0,0,0,0,0,2,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,12.420230581201158
12-09-2022,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,11.331552758321346
13-09-2022,0,1,0,0,0,0,0,1,0,0,1,0,0,1,3,1,0,0,2,0,1,1,0,1,0,0,0,3,0,0,1,1,10.489546667337127
14-09-2022,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9.759511225963044
15-09-2022,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,0,1,0,1,0,1,0,0,0,0,9.212382711921306
16-09-2022,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.073773283213498
17-09-2022,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,8.757350705263098
18-09-2022,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.623176720189834
19-09-2022,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8.13613872159111
20-09-2022,0,0,0,0,0,1,0,0,0,0,0,0,1,3,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,7.990458864843508
21-09-2022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,8.027300503427362
22-09-2022,1,0,3,0,0,0,0,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,8.253500997666912
23-09-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.300966273547859
24-09-2022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,7.9112855703689275
25-09-2022,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,7.405058551904514
26-09-2022,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,6.94691510465811
27-09-2022,0,1,1,0,0,1,2,0,0,1,2,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6.652618880864764
28-09-2022,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.575244110688669
29-09-2022,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5892270831766195
30-09-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.760068084338616
01-10-2022,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6416114063910525
02-10-2022,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,6.304846428825833
03-10-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5.687382641884049
04-10-2022,0,0,0,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.1662253875984865
05-10-2022,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.654727236920492
06-10-2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4.294477842829765
07-10-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9745704279547938
08-10-2022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.7861968305666793
09-10-2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.586538888187723
10-10-2022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3.3909228523362587
11-10-2022,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.189932669370068
12-10-2022,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0234034194327086
13-10-2022,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.8325763379437365
14-10-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2.795123280897529
15-10-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.468879009342946
16-10-2022,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.1827631046973686
17-10-2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
18-10-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
19-10-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
